mid,desktop,mobile,pageview,room_1,room_2,room_3,tag_1,tag_2,tag_3,tag_4,tag_5
3889887,0,31,31,beauty,isolate,korea,ความงาม,Skin Care,เครื่องสำอาง,ผลิตภัณฑ์ดูแลผิว,ผลิตภัณฑ์ดูแลผิวหน้า
1358156,0,24,24,library,klaibann,food,ภาษาต่างประเทศ,เรียนต่อต่างประเทศ,อาหารฝรั่ง,โรงพยาบาล,คนไทยในอเมริกา
680894,24,78,102,tvshow,supachalasai,beauty,ละครโทรทัศน์,BEC (ช่อง 3),3 HD (BEC),ธนวรรธน์ วรรธนะภูติ (โป๊ป),เกมเสน่หา (ละคร)
159226,37,5,42,sinthorn,home,jatujak,บัตรเครดิต,ธนาคาร,ธนาคารธนชาต,จัดสวน,บ้าน
681040,107,0,107,sinthorn,mbk,social,หุ้น,การลงทุน,ตลาดหลักทรัพย์,Value Investment,Fundamental Analysis
1420067,22,0,22,blueplanet,region,gallery,เที่ยวไทย,จังหวัดกาญจนบุรี,สังขละบุรี,โรงแรมรีสอร์ท,บันทึกนักเดินทาง
4677640,33,0,33,bangrak,siam,family,ปัญหาความรัก,ศาลาคนเศร้า,ความรักวัยรุ่น,แอบรัก,ประสบการณ์ชีวิตคู่
4480518,41,0,41,bangrak,siam,horoscope,ความรักวัยรุ่น,ปัญหาความรัก,ดูดวง,หมอดู,ความรักวัยทำงาน
393069,48,0,48,tvshow,pantip,isolate,ซีรีส์จีน,ซีรีส์ฮ่องกง-ไต้หวัน,ซีรีส์,สามชาติสามภพ ป่าท้อสิบหลี่ (นิยายจีน),Once Upon A Time (ภาพยนตร์จีน)
681688,228,0,228,sinthorn,social,silom,หุ้น,การลงทุน,TFEX (Thailand Future Exchange),Technical Analysis,การเงิน
683678,19,2,21,siliconvalley,mbk,ratchada,คอมพิวเตอร์,เกม,เกมคอมพิวเตอร์,เกมออนไลน์,คอมมือใหม่
3164837,12,0,12,blueplanet,region,food,เที่ยวไทย,บันทึกนักเดินทาง,YG Entertainment,K-POP,ค่ายเพลงเกาหลี
2575986,0,397,397,blueplanet,tvshow,jatujak,เที่ยวต่างประเทศ,สายการบิน,Backpack,สัตว์เลี้ยง,สนามบิน
394771,60,0,60,sinthorn,food,siliconvalley,หุ้น,Social Network,Facebook,อาหาร,คอมมือใหม่
4493422,4,0,4,supachalasai,,,กีฬา,แบดมินตัน,เชียร์สด,นักกีฬา,รัชนก อินทนนท์ (น้องเมย์)
2195012,68,144,212,isolate,chalermkrung,supachalasai,BNK48,AKB48,เพลง,นักร้องนักดนตรีไทย,นักร้องนักดนตรีญี่ปุ่น
397593,84,11,95,supachalasai,chalermthai,tvshow,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก 2018,ฟุตบอลโลก,เกมบอลพันทิป
701179,27,0,27,isolate,chalermkrung,beauty,BNK48,เพลินพิชญา โกมลารชุน (จูเน่ BNK48),ปัญหาความรัก,Men's Fashion,นักร้องนักดนตรีญี่ปุ่น
700585,25,0,25,mbk,social,bangrak,โทรศัพท์มือถือ,สมาร์ทโฟน,เพศที่สาม,Android,ปัญหาสังคม
1430641,84,76,160,camera,gallery,blueplanet,กล้องถ่ายรูป,กล้องดิจิตอล,ภาพถ่าย,ภาพถ่ายมาโคร,เทคนิคการถ่ายรูป
278289,62,0,62,library,wahkor,cartoon,ประวัติศาสตร์,นิยายจีน,มังกรหยก,การ์ตูนญี่ปุ่น,อนิเมะ
1436162,8,28,36,ratchada,social,,รถยนต์,ซ่อมบำรุงรถยนต์,ยางรถยนต์,แต่งรถ,เครื่องเสียงรถยนต์
1293410,67,0,67,chalermthai,supachalasai,tvshow,ภาพยนตร์,ภาพยนตร์ระทึกขวัญ,Split (ภาพยนตร์),ภาพยนตร์ต่างประเทศ,สโมสรฟุตบอลอังกฤษ
412505,112,3,115,supachalasai,social,ratchada,ฟุตบอลโลก 2018,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก,ปัญหาชีวิต
742864,15,0,15,ratchada,social,blueplanet,มอเตอร์ไซค์,บันทึกนักเดินทาง,คุ้มครองผู้บริโภค,เตือนภัย,สมาร์ทโฟน
4524174,0,33,33,bangrak,silom,siam,การบริหารจัดการ,เจ้าของธุรกิจ,การตลาด,ธุรกิจส่วนตัว,ปัญหาความรัก
740583,54,0,54,korea,mbk,tvshow,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),เพลงเกาหลี,iPhone
4592744,29,0,29,korea,chalermkrung,klaibann,K-POP,ค่ายเพลงเกาหลี,นักร้องนักดนตรีเกาหลี,S．M． Entertainment,ด่านตรวจคนเข้าเมือง
410860,14,5,19,tvshow,home,lumpini,โตนนท์ วงศ์บุญ (บอส),7 HD,บ้าน,ฟ้ามีตา (รายการโทรทัศน์),ละครโทรทัศน์
737860,39,0,39,korea,chalermkrung,tvshow,K-POP,นักร้องนักดนตรีเกาหลี,เพลงเกาหลี,ค่ายเพลงเกาหลี,S．M． Entertainment
736867,0,181,181,silom,beauty,lumpini,มนุษย์เงินเดือน,ความงาม,Skin Care,สิว,ปัญหาชีวิต
3805851,12,13,25,tvshow,wahkor,social,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,อาวุธยุทโธปกรณ์,อุปกรณ์ดำน้ำ,ผลิตโชค อายนบุตร (เป๊ก)
3805977,65,16,81,korea,blueplanet,beauty,K-POP,นักร้องนักดนตรีเกาหลี,เที่ยวต่างประเทศ,ลดความอ้วน,gugudan
3841590,0,33,33,korea,isolate,food,GOT7,K-POP,JYP Entertainment,นักร้องนักดนตรีเกาหลี,เพลงเกาหลี
3970943,0,75,75,korea,chalermkrung,,K-POP,นักร้องนักดนตรีเกาหลี,BLACKPINK,เพลงเกาหลี,YG Entertainment
2530313,29,50,79,korea,isolate,chalermthai,Produce 48 (รายการโทรทัศน์),K-POP,นักร้องนักดนตรีเกาหลี,Mnet (สถานีโทรทัศน์),AKB48
4670683,0,34,34,isolate,mbk,tvshow,BNK48,นันท์นภัส เลิศนามเชิดสกุล (มิวนิค BNK48),เพลินพิชญา โกมลารชุน (จูเน่ BNK48),ปวีณ์ธิดา สกุลพิพัฒน์ (ฟีฟ่า BNK48),AKB48
4635747,0,90,90,tvshow,isolate,supachalasai,ละครโทรทัศน์,3 HD (BEC),7 HD,one HD (GMM),เรตติ้งละคร
672255,29,0,29,sinthorn,,,หุ้น,การลงทุน,บริษัทหลักทรัพย์,ตลาดหลักทรัพย์,TFEX (Thailand Future Exchange)
4652533,47,0,47,camera,beauty,tvshow,กล้องดิจิตอล,กล้องถ่ายรูป,กล้อง Compact,ช่างภาพ,กล้อง Canon
669094,13,11,24,bangrak,siam,lumpini,ปัญหาความรัก,ความรักวัยรุ่น,ความรักวัยทำงาน,ศาลาคนโสด,ชีวิตวัยรุ่น
283490,0,140,140,bangrak,isolate,siam,ปัญหาความรัก,ประสบการณ์ชีวิตคู่,ความรักวัยรุ่น,ปัญหาชีวิต,ความรักวัยทำงาน
731361,35,0,35,isolate,chalermkrung,ratchada,BNK48,นักร้องนักดนตรีหญิง,นักร้องนักดนตรีไทย,นักร้องนักดนตรี,นันท์นภัส เลิศนามเชิดสกุล (มิวนิค BNK48)
269853,9,18,27,supachalasai,tvshow,,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก 2018,สโมสรฟุตบอลสเปน,ฟุตบอลโลก
1474267,17,0,17,tvshow,sinthorn,theoldsiam,ซีรีส์,เงินฝากออมทรัพย์,ธนาคารกรุงไทย,ธนาคาร,บัตรเอทีเอ็ม
203036,465,0,465,sinthorn,silom,social,หุ้น,การลงทุน,การเงิน,TFEX (Thailand Future Exchange),มนุษย์เงินเดือน
12385,93,42,135,supachalasai,tvshow,wahkor,ถ้ำหลวง ขุนน้ำนางนอน,ฟุตบอล,ฟุตบอลต่างประเทศ,ภาพยนตร์ต่างประเทศ,รายการข่าว
1278689,41,16,57,korea,chalermkrung,tvshow,K-POP,นักร้องนักดนตรีเกาหลี,S．M． Entertainment,BLACKPINK,ยงศิลป์ วงศ์พนิตนนท์ (ยอร์ช)
